url,method,body,header,header_entropy,body_entropy,number_of_special_chars,count_query_params,body_special_chars,query_param_length,path_depth,sql_injection,sql_injection_keywords_url,sql_injection_keywords_body,sql_injection_keywords_header
http://testphp.vulnweb.com/guestbook.php,1,name=test&text=fsdfs&submit=add+message,"{""Host"": ""testphp.vulnweb.com"", ""Proxy-Connection"": ""keep-alive"", ""Content-Length"": ""39"", ""Cache-Control"": ""max-age=0"", ""Origin"": ""http://testphp.vulnweb.com"", ""Content-Type"": ""application/x-www-form-urlencoded"", ""Upgrade-Insecure-Requests"": ""1"", ""User-Agent"": ""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36"", ""Accept"": ""text/html,application/xhtml+xml,application/xml;q=0.9,image/avif,image/webp,image/apng,*/*;q=0.8"", ""Sec-GPC"": ""1"", ""Accept-Language"": ""en-US,en;q=0.5"", ""Referer"": ""http://testphp.vulnweb.com/guestbook.php"", ""Accept-Encoding"": ""gzip, deflate"", ""Cookie"": ""login=test%2Ftest""}",5.282182768349641,3.70210463009675,163,0,6,0,1,False,3,1,104
http://testphp.vulnweb.com/guestbook.php,1,name=test&text=fsdfsdf&submit=add+message,"{""Host"": ""testphp.vulnweb.com"", ""Proxy-Connection"": ""keep-alive"", ""Content-Length"": ""41"", ""Cache-Control"": ""max-age=0"", ""Origin"": ""http://testphp.vulnweb.com"", ""Content-Type"": ""application/x-www-form-urlencoded"", ""Upgrade-Insecure-Requests"": ""1"", ""User-Agent"": ""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36"", ""Accept"": ""text/html,application/xhtml+xml,application/xml;q=0.9,image/avif,image/webp,image/apng,*/*;q=0.8"", ""Sec-GPC"": ""1"", ""Accept-Language"": ""en-US,en;q=0.5"", ""Referer"": ""http://testphp.vulnweb.com/guestbook.php"", ""Accept-Encoding"": ""gzip, deflate"", ""Cookie"": ""login=test%2Ftest""}",5.281021402961698,3.705146981158219,163,0,6,0,1,False,3,1,104
http://testphp.vulnweb.com/guestbook.php,1,name=test&text=fsdfsd&submit=add+message,"{""Host"": ""testphp.vulnweb.com"", ""Proxy-Connection"": ""keep-alive"", ""Content-Length"": ""40"", ""Cache-Control"": ""max-age=0"", ""Origin"": ""http://testphp.vulnweb.com"", ""Content-Type"": ""application/x-www-form-urlencoded"", ""Upgrade-Insecure-Requests"": ""1"", ""User-Agent"": ""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36"", ""Accept"": ""text/html,application/xhtml+xml,application/xml;q=0.9,image/avif,image/webp,image/apng,*/*;q=0.8"", ""Sec-GPC"": ""1"", ""Accept-Language"": ""en-US,en;q=0.5"", ""Referer"": ""http://testphp.vulnweb.com/guestbook.php"", ""Accept-Encoding"": ""gzip, deflate"", ""Cookie"": ""login=test%2Ftest""}",5.280053417603097,3.6970851333950883,163,0,6,0,1,False,3,1,104
http://testphp.vulnweb.com/guestbook.php,1,name=test&text=fsdfdsf&submit=add+message,"{""Host"": ""testphp.vulnweb.com"", ""Proxy-Connection"": ""keep-alive"", ""Content-Length"": ""41"", ""Cache-Control"": ""max-age=0"", ""Origin"": ""http://testphp.vulnweb.com"", ""Content-Type"": ""application/x-www-form-urlencoded"", ""Upgrade-Insecure-Requests"": ""1"", ""User-Agent"": ""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36"", ""Accept"": ""text/html,application/xhtml+xml,application/xml;q=0.9,image/avif,image/webp,image/apng,*/*;q=0.8"", ""Sec-GPC"": ""1"", ""Accept-Language"": ""en-US,en;q=0.5"", ""Referer"": ""http://testphp.vulnweb.com/guestbook.php"", ""Accept-Encoding"": ""gzip, deflate"", ""Cookie"": ""login=test%2Ftest""}",5.281021402961698,3.705146981158219,163,0,6,0,1,False,3,1,104
http://testphp.vulnweb.com/guestbook.php,1,name=test&text=fsdff&submit=add+message,"{""Host"": ""testphp.vulnweb.com"", ""Proxy-Connection"": ""keep-alive"", ""Content-Length"": ""39"", ""Cache-Control"": ""max-age=0"", ""Origin"": ""http://testphp.vulnweb.com"", ""Content-Type"": ""application/x-www-form-urlencoded"", ""Upgrade-Insecure-Requests"": ""1"", ""User-Agent"": ""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36"", ""Accept"": ""text/html,application/xhtml+xml,application/xml;q=0.9,image/avif,image/webp,image/apng,*/*;q=0.8"", ""Sec-GPC"": ""1"", ""Accept-Language"": ""en-US,en;q=0.5"", ""Referer"": ""http://testphp.vulnweb.com/guestbook.php"", ""Accept-Encoding"": ""gzip, deflate"", ""Cookie"": ""login=test%2Ftest""}",5.282182768349641,3.7314699384999974,163,0,6,0,1,False,3,1,104
http://testphp.vulnweb.com/AJAX/index.php,0,,"{""Host"": ""testphp.vulnweb.com"", ""Proxy-Connection"": ""keep-alive"", ""Upgrade-Insecure-Requests"": ""1"", ""User-Agent"": ""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36"", ""Accept"": ""text/html,application/xhtml+xml,application/xml;q=0.9,image/avif,image/webp,image/apng,*/*;q=0.8"", ""Sec-GPC"": ""1"", ""Accept-Language"": ""en-US,en;q=0.5"", ""Referer"": ""http://testphp.vulnweb.com/guestbook.php"", ""Accept-Encoding"": ""gzip, deflate"", ""Cookie"": ""mycookie=3; login=test%2Ftest""}",5.350708390432393,0.0,127,0,0,0,2,False,4,0,79
http://testphp.vulnweb.com/AJAX/showxml.php,1,"<xml><node name=""nodename1"">nodetext1</node><node name=""nodename2"">nodetext2</node></xml>","{""Host"": ""testphp.vulnweb.com"", ""Proxy-Connection"": ""keep-alive"", ""Content-Length"": ""89"", ""User-Agent"": ""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36"", ""content-type"": ""text/xml"", ""Accept"": ""*/*"", ""Sec-GPC"": ""1"", ""Accept-Language"": ""en-US,en;q=0.5"", ""Origin"": ""http://testphp.vulnweb.com"", ""Referer"": ""http://testphp.vulnweb.com/AJAX/index.php"", ""Accept-Encoding"": ""gzip, deflate"", ""Cookie"": ""mycookie=3; login=test%2Ftest""}",5.266812851678374,3.805994875543874,127,0,21,0,2,False,4,19,82
http://testphp.vulnweb.com/AJAX/categories.php,0,,"{""Host"": ""testphp.vulnweb.com"", ""Proxy-Connection"": ""keep-alive"", ""User-Agent"": ""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36"", ""Accept"": ""*/*"", ""Sec-GPC"": ""1"", ""Accept-Language"": ""en-US,en;q=0.5"", ""Referer"": ""http://testphp.vulnweb.com/AJAX/index.php"", ""Accept-Encoding"": ""gzip, deflate"", ""Cookie"": ""mycookie=3; login=test%2Ftest""}",5.342918322033642,0.0,101,0,0,0,2,False,4,0,65
http://testphp.vulnweb.com/AJAX/infocateg.php?id=1,0,,"{""Host"": ""testphp.vulnweb.com"", ""Proxy-Connection"": ""keep-alive"", ""User-Agent"": ""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36"", ""Accept"": ""*/*"", ""Sec-GPC"": ""1"", ""Accept-Language"": ""en-US,en;q=0.5"", ""Referer"": ""http://testphp.vulnweb.com/AJAX/index.php"", ""Accept-Encoding"": ""gzip, deflate"", ""Cookie"": ""mycookie=3; login=test%2Ftest""}",5.342918322033642,0.0,101,1,0,4,2,False,4,0,65
http://testphp.vulnweb.com/AJAX/infocateg.php?id=2,0,,"{""Host"": ""testphp.vulnweb.com"", ""Proxy-Connection"": ""keep-alive"", ""User-Agent"": ""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36"", ""Accept"": ""*/*"", ""Sec-GPC"": ""1"", ""Accept-Language"": ""en-US,en;q=0.5"", ""Referer"": ""http://testphp.vulnweb.com/AJAX/index.php"", ""Accept-Encoding"": ""gzip, deflate"", ""Cookie"": ""mycookie=3; login=test%2Ftest""}",5.342918322033642,0.0,101,1,0,4,2,False,4,0,65
http://testphp.vulnweb.com/AJAX/infocateg.php?id=3,0,,"{""Host"": ""testphp.vulnweb.com"", ""Proxy-Connection"": ""keep-alive"", ""User-Agent"": ""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36"", ""Accept"": ""*/*"", ""Sec-GPC"": ""1"", ""Accept-Language"": ""en-US,en;q=0.5"", ""Referer"": ""http://testphp.vulnweb.com/AJAX/index.php"", ""Accept-Encoding"": ""gzip, deflate"", ""Cookie"": ""mycookie=3; login=test%2Ftest""}",5.342918322033642,0.0,101,1,0,4,2,False,4,0,65
http://testphp.vulnweb.com/AJAX/infocateg.php?id=4,0,,"{""Host"": ""testphp.vulnweb.com"", ""Proxy-Connection"": ""keep-alive"", ""User-Agent"": ""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36"", ""Accept"": ""*/*"", ""Sec-GPC"": ""1"", ""Accept-Language"": ""en-US,en;q=0.5"", ""Referer"": ""http://testphp.vulnweb.com/AJAX/index.php"", ""Accept-Encoding"": ""gzip, deflate"", ""Cookie"": ""mycookie=3; login=test%2Ftest""}",5.342918322033642,0.0,101,1,0,4,2,False,4,0,65
http://testphp.vulnweb.com/AJAX/titles.php,0,,"{""Host"": ""testphp.vulnweb.com"", ""Proxy-Connection"": ""keep-alive"", ""User-Agent"": ""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36"", ""Accept"": ""*/*"", ""Sec-GPC"": ""1"", ""Accept-Language"": ""en-US,en;q=0.5"", ""Referer"": ""http://testphp.vulnweb.com/AJAX/index.php"", ""Accept-Encoding"": ""gzip, deflate"", ""Cookie"": ""mycookie=3; login=test%2Ftest""}",5.342918322033642,0.0,101,0,0,0,2,False,4,0,65
http://testphp.vulnweb.com/AJAX/infotitle.php,1,id=1,"{""Host"": ""testphp.vulnweb.com"", ""Proxy-Connection"": ""keep-alive"", ""Content-Length"": ""4"", ""User-Agent"": ""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36"", ""content-type"": ""application/x-www-form-urlencoded"", ""Accept"": ""*/*"", ""Sec-GPC"": ""1"", ""Accept-Language"": ""en-US,en;q=0.5"", ""Origin"": ""http://testphp.vulnweb.com"", ""Referer"": ""http://testphp.vulnweb.com/AJAX/index.php"", ""Accept-Encoding"": ""gzip, deflate"", ""Cookie"": ""mycookie=3; login=test%2Ftest""}",5.269853806853606,2.0,130,0,1,0,2,False,4,0,85
http://testphp.vulnweb.com/showimage.php?file=./pictures/1.jpg,0,,"{""Host"": ""testphp.vulnweb.com"", ""Proxy-Connection"": ""keep-alive"", ""User-Agent"": ""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36"", ""Accept"": ""image/avif,image/webp,image/apng,image/svg+xml,image/*,*/*;q=0.8"", ""Sec-GPC"": ""1"", ""Accept-Language"": ""en-US,en;q=0.5"", ""Referer"": ""http://testphp.vulnweb.com/AJAX/index.php"", ""Accept-Encoding"": ""gzip, deflate"", ""Cookie"": ""login=test%2Ftest""}",5.362510809249777,0.0,114,1,0,21,1,False,5,0,71
http://testphp.vulnweb.com/AJAX/infotitle.php,1,id=6,"{""Host"": ""testphp.vulnweb.com"", ""Proxy-Connection"": ""keep-alive"", ""Content-Length"": ""4"", ""User-Agent"": ""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36"", ""content-type"": ""application/x-www-form-urlencoded"", ""Accept"": ""*/*"", ""Sec-GPC"": ""1"", ""Accept-Language"": ""en-US,en;q=0.5"", ""Origin"": ""http://testphp.vulnweb.com"", ""Referer"": ""http://testphp.vulnweb.com/AJAX/index.php"", ""Accept-Encoding"": ""gzip, deflate"", ""Cookie"": ""mycookie=3; login=test%2Ftest""}",5.269853806853606,2.0,130,0,1,0,2,False,4,0,85
http://testphp.vulnweb.com/showimage.php?file=./pictures/6.jpg,0,,"{""Host"": ""testphp.vulnweb.com"", ""Proxy-Connection"": ""keep-alive"", ""User-Agent"": ""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36"", ""Accept"": ""image/avif,image/webp,image/apng,image/svg+xml,image/*,*/*;q=0.8"", ""Sec-GPC"": ""1"", ""Accept-Language"": ""en-US,en;q=0.5"", ""Referer"": ""http://testphp.vulnweb.com/AJAX/index.php"", ""Accept-Encoding"": ""gzip, deflate"", ""Cookie"": ""login=test%2Ftest""}",5.362510809249777,0.0,114,1,0,21,1,False,5,0,71
http://testphp.vulnweb.com/AJAX/infotitle.php,1,id=7,"{""Host"": ""testphp.vulnweb.com"", ""Proxy-Connection"": ""keep-alive"", ""Content-Length"": ""4"", ""User-Agent"": ""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36"", ""content-type"": ""application/x-www-form-urlencoded"", ""Accept"": ""*/*"", ""Sec-GPC"": ""1"", ""Accept-Language"": ""en-US,en;q=0.5"", ""Origin"": ""http://testphp.vulnweb.com"", ""Referer"": ""http://testphp.vulnweb.com/AJAX/index.php"", ""Accept-Encoding"": ""gzip, deflate"", ""Cookie"": ""mycookie=3; login=test%2Ftest""}",5.269853806853606,2.0,130,0,1,0,2,False,4,0,85
http://testphp.vulnweb.com/showimage.php?file=./pictures/7.jpg,0,,"{""Host"": ""testphp.vulnweb.com"", ""Proxy-Connection"": ""keep-alive"", ""User-Agent"": ""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36"", ""Accept"": ""image/avif,image/webp,image/apng,image/svg+xml,image/*,*/*;q=0.8"", ""Sec-GPC"": ""1"", ""Accept-Language"": ""en-US,en;q=0.5"", ""Referer"": ""http://testphp.vulnweb.com/AJAX/index.php"", ""Accept-Encoding"": ""gzip, deflate"", ""Cookie"": ""login=test%2Ftest""}",5.362510809249777,0.0,114,1,0,21,1,False,5,0,71
http://testphp.vulnweb.com/AJAX/infotitle.php,1,id=2,"{""Host"": ""testphp.vulnweb.com"", ""Proxy-Connection"": ""keep-alive"", ""Content-Length"": ""4"", ""User-Agent"": ""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36"", ""content-type"": ""application/x-www-form-urlencoded"", ""Accept"": ""*/*"", ""Sec-GPC"": ""1"", ""Accept-Language"": ""en-US,en;q=0.5"", ""Origin"": ""http://testphp.vulnweb.com"", ""Referer"": ""http://testphp.vulnweb.com/AJAX/index.php"", ""Accept-Encoding"": ""gzip, deflate"", ""Cookie"": ""mycookie=3; login=test%2Ftest""}",5.269853806853606,2.0,130,0,1,0,2,False,4,0,85
http://testphp.vulnweb.com/AJAX/infotitle.php,1,id=6,"{""Host"": ""testphp.vulnweb.com"", ""Proxy-Connection"": ""keep-alive"", ""Content-Length"": ""4"", ""User-Agent"": ""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36"", ""content-type"": ""application/x-www-form-urlencoded"", ""Accept"": ""*/*"", ""Sec-GPC"": ""1"", ""Accept-Language"": ""en-US,en;q=0.5"", ""Origin"": ""http://testphp.vulnweb.com"", ""Referer"": ""http://testphp.vulnweb.com/AJAX/index.php"", ""Accept-Encoding"": ""gzip, deflate"", ""Cookie"": ""mycookie=3; login=test%2Ftest""}",5.269853806853606,2.0,130,0,1,0,2,False,4,0,85
http://testphp.vulnweb.com/AJAX/artists.php,0,,"{""Host"": ""testphp.vulnweb.com"", ""Proxy-Connection"": ""keep-alive"", ""User-Agent"": ""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36"", ""Accept"": ""*/*"", ""Sec-GPC"": ""1"", ""Accept-Language"": ""en-US,en;q=0.5"", ""Referer"": ""http://testphp.vulnweb.com/AJAX/index.php"", ""Accept-Encoding"": ""gzip, deflate"", ""Cookie"": ""mycookie=3; login=test%2Ftest""}",5.342918322033642,0.0,101,0,0,0,2,False,4,0,65
http://testphp.vulnweb.com/AJAX/infoartist.php?id=1,0,,"{""Host"": ""testphp.vulnweb.com"", ""Proxy-Connection"": ""keep-alive"", ""User-Agent"": ""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36"", ""Accept"": ""*/*"", ""Sec-GPC"": ""1"", ""Accept-Language"": ""en-US,en;q=0.5"", ""Referer"": ""http://testphp.vulnweb.com/AJAX/index.php"", ""Accept-Encoding"": ""gzip, deflate"", ""Cookie"": ""mycookie=3; login=test%2Ftest""}",5.342918322033642,0.0,101,1,0,4,2,False,4,0,65
http://testphp.vulnweb.com/AJAX/infoartist.php?id=2,0,,"{""Host"": ""testphp.vulnweb.com"", ""Proxy-Connection"": ""keep-alive"", ""User-Agent"": ""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36"", ""Accept"": ""*/*"", ""Sec-GPC"": ""1"", ""Accept-Language"": ""en-US,en;q=0.5"", ""Referer"": ""http://testphp.vulnweb.com/AJAX/index.php"", ""Accept-Encoding"": ""gzip, deflate"", ""Cookie"": ""mycookie=3; login=test%2Ftest""}",5.342918322033642,0.0,101,1,0,4,2,False,4,0,65
http://testphp.vulnweb.com/AJAX/infoartist.php?id=3,0,,"{""Host"": ""testphp.vulnweb.com"", ""Proxy-Connection"": ""keep-alive"", ""User-Agent"": ""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36"", ""Accept"": ""*/*"", ""Sec-GPC"": ""1"", ""Accept-Language"": ""en-US,en;q=0.5"", ""Referer"": ""http://testphp.vulnweb.com/AJAX/index.php"", ""Accept-Encoding"": ""gzip, deflate"", ""Cookie"": ""mycookie=3; login=test%2Ftest""}",5.342918322033642,0.0,101,1,0,4,2,False,4,0,65
http://testphp.vulnweb.com/cart.php,0,,"{""Host"": ""testphp.vulnweb.com"", ""Proxy-Connection"": ""keep-alive"", ""Upgrade-Insecure-Requests"": ""1"", ""User-Agent"": ""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36"", ""Accept"": ""text/html,application/xhtml+xml,application/xml;q=0.9,image/avif,image/webp,image/apng,*/*;q=0.8"", ""Sec-GPC"": ""1"", ""Accept-Language"": ""en-US,en;q=0.5"", ""Referer"": ""http://testphp.vulnweb.com/guestbook.php"", ""Accept-Encoding"": ""gzip, deflate"", ""Cookie"": ""login=test%2Ftest""}",5.3434392435041556,0.0,125,0,0,0,1,False,3,0,78
http://testphp.vulnweb.com/cart.php,0,,"{""Host"": ""testphp.vulnweb.com"", ""Proxy-Connection"": ""keep-alive"", ""Upgrade-Insecure-Requests"": ""1"", ""User-Agent"": ""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36"", ""Accept"": ""text/html,application/xhtml+xml,application/xml;q=0.9,image/avif,image/webp,image/apng,*/*;q=0.8"", ""Sec-GPC"": ""1"", ""Accept-Language"": ""en-US,en;q=0.5"", ""Referer"": ""http://testphp.vulnweb.com/cart.php"", ""Accept-Encoding"": ""gzip, deflate"", ""Cookie"": ""login=test%2Ftest""}",5.339127272040596,0.0,125,0,0,0,1,False,3,0,78
http://testphp.vulnweb.com/artists.php,0,,"{""Host"": ""testphp.vulnweb.com"", ""Proxy-Connection"": ""keep-alive"", ""Upgrade-Insecure-Requests"": ""1"", ""User-Agent"": ""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36"", ""Accept"": ""text/html,application/xhtml+xml,application/xml;q=0.9,image/avif,image/webp,image/apng,*/*;q=0.8"", ""Sec-GPC"": ""1"", ""Accept-Language"": ""en-US,en;q=0.5"", ""Referer"": ""http://testphp.vulnweb.com/cart.php"", ""Accept-Encoding"": ""gzip, deflate"", ""Cookie"": ""login=test%2Ftest""}",5.339127272040596,0.0,125,0,0,0,1,False,3,0,78
http://testphp.vulnweb.com/categories.php,0,,"{""Host"": ""testphp.vulnweb.com"", ""Proxy-Connection"": ""keep-alive"", ""Upgrade-Insecure-Requests"": ""1"", ""User-Agent"": ""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36"", ""Accept"": ""text/html,application/xhtml+xml,application/xml;q=0.9,image/avif,image/webp,image/apng,*/*;q=0.8"", ""Sec-GPC"": ""1"", ""Accept-Language"": ""en-US,en;q=0.5"", ""Referer"": ""http://testphp.vulnweb.com/artists.php"", ""Accept-Encoding"": ""gzip, deflate"", ""Cookie"": ""login=test%2Ftest""}",5.337485492897985,0.0,125,0,0,0,1,False,3,0,78
http://testphp.vulnweb.com/logout.php,0,,"{""Host"": ""testphp.vulnweb.com"", ""Proxy-Connection"": ""keep-alive"", ""Upgrade-Insecure-Requests"": ""1"", ""User-Agent"": ""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36"", ""Accept"": ""text/html,application/xhtml+xml,application/xml;q=0.9,image/avif,image/webp,image/apng,*/*;q=0.8"", ""Sec-GPC"": ""1"", ""Accept-Language"": ""en-US,en;q=0.5"", ""Referer"": ""http://testphp.vulnweb.com/categories.php"", ""Accept-Encoding"": ""gzip, deflate"", ""Cookie"": ""login=test%2Ftest""}",5.331295544526446,0.0,125,0,0,0,1,False,3,0,78
http://testhtml5.vulnweb.com/ajax/popular?offset=5,0,,"{""Host"": ""testhtml5.vulnweb.com"", ""Proxy-Connection"": ""keep-alive"", ""User-Agent"": ""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36"", ""Accept"": ""application/json, text/plain, */*"", ""X-Requested-With"": ""XMLHttpRequest"", ""Sec-GPC"": ""1"", ""Accept-Language"": ""en-US,en;q=0.5"", ""Referer"": ""http://testhtml5.vulnweb.com/"", ""Accept-Encoding"": ""gzip, deflate""}",5.310141604437612,0.0,101,1,0,8,2,False,5,0,66
http://testhtml5.vulnweb.com/ajax/popular?offset=10,0,,"{""Host"": ""testhtml5.vulnweb.com"", ""Proxy-Connection"": ""keep-alive"", ""User-Agent"": ""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36"", ""Accept"": ""application/json, text/plain, */*"", ""X-Requested-With"": ""XMLHttpRequest"", ""Sec-GPC"": ""1"", ""Accept-Language"": ""en-US,en;q=0.5"", ""Referer"": ""http://testhtml5.vulnweb.com/"", ""Accept-Encoding"": ""gzip, deflate""}",5.310141604437612,0.0,101,1,0,9,2,False,5,0,66
http://testhtml5.vulnweb.com/ajax/popular?offset=15,0,,"{""Host"": ""testhtml5.vulnweb.com"", ""Proxy-Connection"": ""keep-alive"", ""User-Agent"": ""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36"", ""Accept"": ""application/json, text/plain, */*"", ""X-Requested-With"": ""XMLHttpRequest"", ""Sec-GPC"": ""1"", ""Accept-Language"": ""en-US,en;q=0.5"", ""Referer"": ""http://testhtml5.vulnweb.com/"", ""Accept-Encoding"": ""gzip, deflate""}",5.310141604437612,0.0,101,1,0,9,2,False,5,0,66
http://testhtml5.vulnweb.com/ajax/popular?offset=20,0,,"{""Host"": ""testhtml5.vulnweb.com"", ""Proxy-Connection"": ""keep-alive"", ""User-Agent"": ""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36"", ""Accept"": ""application/json, text/plain, */*"", ""X-Requested-With"": ""XMLHttpRequest"", ""Sec-GPC"": ""1"", ""Accept-Language"": ""en-US,en;q=0.5"", ""Referer"": ""http://testhtml5.vulnweb.com/"", ""Accept-Encoding"": ""gzip, deflate""}",5.310141604437612,0.0,101,1,0,9,2,False,5,0,66
http://testhtml5.vulnweb.com/ajax/popular?offset=25,0,,"{""Host"": ""testhtml5.vulnweb.com"", ""Proxy-Connection"": ""keep-alive"", ""User-Agent"": ""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36"", ""Accept"": ""application/json, text/plain, */*"", ""X-Requested-With"": ""XMLHttpRequest"", ""Sec-GPC"": ""1"", ""Accept-Language"": ""en-US,en;q=0.5"", ""Referer"": ""http://testhtml5.vulnweb.com/"", ""Accept-Encoding"": ""gzip, deflate""}",5.310141604437612,0.0,101,1,0,9,2,False,5,0,66
http://testhtml5.vulnweb.com/ajax/popular?offset=30,0,,"{""Host"": ""testhtml5.vulnweb.com"", ""Proxy-Connection"": ""keep-alive"", ""User-Agent"": ""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36"", ""Accept"": ""application/json, text/plain, */*"", ""X-Requested-With"": ""XMLHttpRequest"", ""Sec-GPC"": ""1"", ""Accept-Language"": ""en-US,en;q=0.5"", ""Referer"": ""http://testhtml5.vulnweb.com/"", ""Accept-Encoding"": ""gzip, deflate""}",5.310141604437612,0.0,101,1,0,9,2,False,5,0,66
http://testhtml5.vulnweb.com/ajax/popular?offset=35,0,,"{""Host"": ""testhtml5.vulnweb.com"", ""Proxy-Connection"": ""keep-alive"", ""User-Agent"": ""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36"", ""Accept"": ""application/json, text/plain, */*"", ""X-Requested-With"": ""XMLHttpRequest"", ""Sec-GPC"": ""1"", ""Accept-Language"": ""en-US,en;q=0.5"", ""Referer"": ""http://testhtml5.vulnweb.com/"", ""Accept-Encoding"": ""gzip, deflate""}",5.310141604437612,0.0,101,1,0,9,2,False,5,0,66
http://testhtml5.vulnweb.com/ajax/popular?offset=40,0,,"{""Host"": ""testhtml5.vulnweb.com"", ""Proxy-Connection"": ""keep-alive"", ""User-Agent"": ""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36"", ""Accept"": ""application/json, text/plain, */*"", ""X-Requested-With"": ""XMLHttpRequest"", ""Sec-GPC"": ""1"", ""Accept-Language"": ""en-US,en;q=0.5"", ""Referer"": ""http://testhtml5.vulnweb.com/"", ""Accept-Encoding"": ""gzip, deflate""}",5.310141604437612,0.0,101,1,0,9,2,False,5,0,66
